pdate,exp_time,shunt_name,request_id,second
2022-10-30,2022-10-30 11:07:34,B,b72c77c0-71d9-46cd-a154-9b4776eb946b,667
2022-10-30,2022-10-30 09:58:22,B,f9b0ac10-949f-45b1-bbe0-0d419d8ea9a1,598
2022-10-30,2022-10-30 16:48:40,B,730683f0-bfa4-4985-8c9b-94138a87babe,1008
2022-10-30,2022-10-30 22:30:28,B,14e0c484-97d9-4249-b51b-8d013a7a584c,1350
2022-10-30,2022-10-30 11:44:35,B,2018510c-9856-4142-8bd4-a809209d8fe1,704
2022-10-30,2022-10-30 15:54:36,B,64c90eb3-15ce-47c1-bef6-94e7e86665d3,954
2022-10-30,2022-10-30 14:06:03,B,f82b1d01-14a6-4448-afe1-4987c7fecac6,846
2022-10-30,2022-10-30 11:17:37,B,a9738e6c-4b60-4148-8101-805e34825616,677
2022-10-30,2022-10-30 16:10:38,B,c200a864-233f-4ee3-a2f9-0993cc8736b6,970
2022-10-30,2022-10-30 05:15:03,B,2288beb0-ba6d-4ec8-9943-b5ce462128e0,315
2022-10-30,2022-10-30 17:29:46,B,4f48833b-4e59-420f-8b6d-c8a5540f143e,1049
2022-10-30,2022-10-30 11:18:19,B,fa130025-baef-47d4-ab56-6b19f87abfe8,678
2022-10-30,2022-10-30 17:36:09,B,83224421-9fc2-4587-bcd7-fdf5c17bfd6a,1056
2022-10-30,2022-10-30 10:36:20,A,7357771d-09c1-48ad-88a0-ab6d5c0cd97e,636
2022-10-30,2022-10-30 10:12:36,B,17a48c83-f3c6-49d0-8b04-dc77f37f2ad6,612
2022-10-30,2022-10-30 16:42:42,B,239e347f-2be1-4628-991c-5b662506a121,1002
2022-10-30,2022-10-30 07:08:39,B,90bf3c71-64ef-4fd0-8c8f-9523117f1919,428
2022-10-30,2022-10-30 12:19:23,B,ece41480-baf4-46ac-bdbb-af9a9b7a3ebe,739
2022-10-30,2022-10-30 22:53:53,B,3d294579-8bc3-4682-aad6-f759dfbbe281,1373
2022-10-30,2022-10-30 08:38:32,B,4eb3cda0-84c6-430a-a984-093930b535f9,518
2022-10-30,2022-10-30 21:11:19,B,afad6a9b-b8bc-4854-ba0e-d65e22d5d9c5,1271
2022-10-30,2022-10-30 19:47:45,B,1d3190cd-f140-40ec-8776-b9dcadd27944,1187
2022-10-30,2022-10-30 20:30:15,B,270393ab-13f3-4a72-a6af-c1c9f615e763,1230
2022-10-30,2022-10-30 17:31:35,B,8ea6414e-6f7a-405c-9700-1a6b7f735c9a,1051
2022-10-30,2022-10-30 13:35:35,B,89efe2bd-52b7-4c81-bec2-54f985950a39,815
2022-10-30,2022-10-30 20:40:51,B,986b1ca6-5491-4c91-b53e-645ccee5d71f,1240
2022-10-30,2022-10-30 18:50:35,B,8ede0348-ead3-492d-9f9a-4a2e6cc27443,1130
2022-10-30,2022-10-30 21:26:06,B,d0cbd333-de3a-416c-9931-f51adff26f85,1286
2022-10-30,2022-10-30 13:14:21,B,65123807-f8bd-4851-9bd3-07022e4619ec,794
2022-10-30,2022-10-30 22:24:15,B,e66ab035-e89d-46d3-b77d-d01c3935700f,1344
2022-10-30,2022-10-30 15:01:56,B,391d51f6-215b-415d-8715-3b511faf50c7,901
2022-10-30,2022-10-30 20:10:16,B,0bb41924-5c2c-4203-8e54-6e2148527f72,1210
2022-10-30,2022-10-30 10:03:18,B,0135a90a-2dae-4d1d-8e68-abd55c1aef14,603
2022-10-30,2022-10-30 22:52:34,B,d4a8af84-f152-49c7-936e-daf271919c8d,1372
2022-10-30,2022-10-30 14:40:37,B,996b0327-3b88-4e01-94ec-059dea5574f0,880
2022-10-30,2022-10-30 22:51:29,B,f8fe7794-a610-45ff-8313-6d2870e8748c,1371
2022-10-30,2022-10-30 21:20:50,B,b552f00d-0441-4580-a57c-545db5d0640d,1280
2022-10-30,2022-10-30 16:42:33,B,21370ec9-11fa-442c-b0b4-9a129095d756,1002
2022-10-30,2022-10-30 21:20:19,B,fb094c21-f975-49a2-8205-61b34f60e7f0,1280
2022-10-30,2022-10-30 12:17:50,B,a986e459-2d32-4e26-bdb6-f7013054f56f,737
2022-10-30,2022-10-30 12:02:53,B,604f37ba-d501-4e8c-8966-40ac52cb66bb,722
2022-10-30,2022-10-30 12:47:15,B,48fdb2cc-5302-477b-8689-170ade335ee1,767
2022-10-30,2022-10-30 15:55:04,B,47cd2698-65dd-442d-8fcd-f76e086ced6c,955
2022-10-30,2022-10-30 16:20:04,B,cc04dc73-828e-4528-9573-8d6877aeb519,980
2022-10-30,2022-10-30 12:03:10,B,c8b1d80b-4ef3-4ba3-83e3-28083194417c,723
2022-10-30,2022-10-30 14:08:01,B,d2a269e8-8f84-4b54-b744-fb2ab02a41b7,848
2022-10-30,2022-10-30 19:49:46,B,df3c266f-3712-4f20-b409-d55710b01eef,1189
2022-10-30,2022-10-30 08:45:21,B,21eea2cb-e8f1-43f8-8151-0bfc1276f22b,525
2022-10-30,2022-10-30 16:42:31,B,1418050d-cecc-4967-97fa-236077dd9084,1002
2022-10-30,2022-10-30 10:37:10,B,70afe422-fd4f-4f2c-861c-a42d3d54310f,637
2022-10-30,2022-10-30 21:18:55,B,5975c0e4-7207-468f-a4e6-e57d46782d12,1278
2022-10-30,2022-10-30 10:51:31,B,92a08b98-da75-4cc7-9a7e-b12ee4ccd259,651
2022-10-30,2022-10-30 09:28:58,A,6d240793-07f1-4fcc-9907-0f3bf8ec0c94,568
2022-10-30,2022-10-30 15:53:47,B,2560f051-f99c-4c22-bc8b-e95d8182f9f8,953
2022-10-30,2022-10-30 12:12:45,B,eb20f45e-b142-471c-9cc2-e572efac959f,732
2022-10-30,2022-10-30 10:36:19,B,5e1852eb-0947-448c-91fb-40d7a543ae85,636
2022-10-30,2022-10-30 17:00:02,B,11403ab1-a86b-44f2-b3aa-f7a17f2ee27f,1020
2022-10-30,2022-10-30 15:37:53,B,79122080-0f3b-4904-af6f-a3563732b06e,937
2022-10-30,2022-10-30 20:41:03,B,4c34dc7e-053e-4164-95df-2d1197addce7,1241
2022-10-30,2022-10-30 14:48:57,B,e9ac21b2-3ed6-4216-be38-6c1286b14877,888
2022-10-30,2022-10-30 10:09:13,B,a88cdbde-16bf-4be4-b601-b2b24cd506c2,609
2022-10-30,2022-10-30 09:04:32,B,5e728e9c-b85e-40b2-8763-676cd5a018ac,544
2022-10-30,2022-10-30 18:02:56,B,6df75c18-3b7a-4bba-8ef0-b6f290622a44,1082
2022-10-30,2022-10-30 13:45:10,B,3d775149-f38b-4dd2-b2dd-db7a1ea072c2,825
2022-10-30,2022-10-30 13:46:23,B,1c893cab-5e2a-4cca-bd22-5f15a1a17c53,826
2022-10-30,2022-10-30 17:31:02,B,2d62737d-99c9-4bbd-8645-bcd4dc6f0201,1051
2022-10-30,2022-10-30 21:42:41,B,4b904bd5-d5bd-4eaf-a944-24091249eb24,1302
2022-10-30,2022-10-30 21:51:44,B,0b4afb6d-fd2f-4439-bc55-52b98359d9b9,1311
2022-10-30,2022-10-30 13:27:31,B,eabc5866-c096-43df-8eec-2fbd752a8c53,807
2022-10-30,2022-10-30 12:19:16,B,7df56c4c-43cf-407f-a166-0da1aef0885a,739
2022-10-30,2022-10-30 18:44:16,B,47a27bb8-858f-4eee-9d7f-77394dc50b1f,1124
2022-10-30,2022-10-30 19:34:14,B,b59062a9-ebe9-4305-9ef0-a1eca7d940e4,1174
2022-10-30,2022-10-30 21:48:21,B,735dc91e-ba0f-4582-9a2c-eb5d248a58e5,1308
2022-10-30,2022-10-30 21:46:50,B,cc181a7e-2638-4fa4-85fa-a25dc3d9f3bc,1306
2022-10-30,2022-10-30 23:46:26,B,4c809ce6-3866-4c32-b88f-da7e1fa7418a,1426
2022-10-30,2022-10-30 10:22:03,B,dec2e7f8-12b5-4f9c-af23-4fe5f40ef308,622
2022-10-30,2022-10-30 11:36:17,B,67882122-09ba-4c13-94d9-1327403a67d8,696
2022-10-30,2022-10-30 11:54:26,B,1978500e-4a24-4b38-abea-9c03b90799e5,714
2022-10-30,2022-10-30 18:45:39,B,75b430cd-68c4-4e11-85c1-86aff6a5e13c,1125
2022-10-30,2022-10-30 01:03:31,B,2ec6ea3d-1bba-47cd-a5ca-14367badb0f2,63
2022-10-30,2022-10-30 18:29:00,B,75da9cfc-bcb9-457a-8929-77966e924348,1109
2022-10-30,2022-10-30 18:29:09,B,74420a54-11ed-46d2-a1ee-3988d6075780,1109
2022-10-30,2022-10-30 16:39:03,B,d4137ada-0f7c-4a14-853f-979e7911b414,999
2022-10-30,2022-10-30 17:05:28,B,585a2ab5-4100-4016-93b7-1182a064f6ca,1025
2022-10-30,2022-10-30 18:30:17,B,480f40dd-a1e1-44a5-86f0-ae000c36e2d9,1110
2022-10-30,2022-10-30 15:20:20,B,dbcd6b84-2714-4a3b-969d-e87fadcbbb45,920
2022-10-30,2022-10-30 11:09:42,B,e501e9ec-5086-4939-9ed6-9d05215c95bb,669
2022-10-30,2022-10-30 10:11:50,B,b2fba12a-48ee-4a41-8fd8-d4b5194ed83a,611
2022-10-30,2022-10-30 21:28:13,B,f9f50da2-cc22-4673-ba8c-47eeccfe6ae2,1288
2022-10-30,2022-10-30 09:44:54,B,55009754-9a94-47a9-b98e-a1e053df0004,584
2022-10-30,2022-10-30 21:12:32,B,3baaeebb-7a45-4d6a-9265-961e32ef8804,1272
2022-10-30,2022-10-30 17:56:21,B,b80b4b9c-4940-4681-baf4-245ad8e44cd6,1076
2022-10-30,2022-10-30 13:22:44,B,bc384f68-15b8-4eec-a676-12142ae21954,802
2022-10-30,2022-10-30 10:26:26,A,1c9702b4-3c05-4c3d-9e34-564ea7cfe353,626
2022-10-30,2022-10-30 10:25:41,A,bee3fa8c-2c95-45be-affc-b51b601bfbf2,625
2022-10-30,2022-10-30 10:25:08,A,0b89654a-75ad-4432-907e-a155162fe713,625
2022-10-30,2022-10-30 10:25:12,A,ba52da59-e5c2-4e58-8500-fee704ba608d,625
2022-10-30,2022-10-30 10:24:41,A,9e557ca4-4ce5-4a9c-aeca-9bab11655a69,624
2022-10-30,2022-10-30 07:03:16,B,5a925242-1339-4f42-9e78-2ce5fbd89e43,423
2022-10-30,2022-10-30 06:59:39,B,eb5e0884-0816-4b7f-a848-c0ea87fa6dd6,419
2022-10-30,2022-10-30 12:09:58,B,2c81486b-154b-4e75-a738-beab4b97f3d0,729
2022-10-30,2022-10-30 17:59:23,B,c4c2afbb-4de9-4ef5-9854-f138282c34d3,1079
2022-10-30,2022-10-30 11:48:44,B,f954a243-1e4f-4512-911b-942e3767924c,708
2022-10-30,2022-10-30 17:54:13,B,5856ee0d-bd37-41fb-ac9c-c656a0bdf64c,1074
2022-10-30,2022-10-30 08:59:33,B,dd921b96-1bb5-435c-9924-917b390bc204,539
2022-10-30,2022-10-30 20:40:31,B,5085d056-7a03-44c1-b7e7-e0f7448012ab,1240
2022-10-30,2022-10-30 09:55:50,B,ec44850d-dd8f-4ef3-b1ed-7e4ed8e49e80,595
2022-10-30,2022-10-30 17:59:12,B,34d834e1-1bf0-4894-a35a-de9aba2dda15,1079
2022-10-30,2022-10-30 11:46:51,B,a5485f9c-f8aa-4315-940f-e64ffa8db60b,706
2022-10-30,2022-10-30 11:06:01,B,6e48395d-5304-4c1a-8027-763c971067af,666
2022-10-30,2022-10-30 06:57:23,B,d4f4c09f-0550-4f77-bcf2-51e86fd56ceb,417
2022-10-30,2022-10-30 08:45:00,B,8e421b97-1e4b-4a77-9f00-3576d2d83b2d,525
2022-10-30,2022-10-30 10:51:03,B,647f804f-84a6-4747-8993-d360bec8b16c,651
2022-10-30,2022-10-30 17:21:34,B,d9525361-f415-4a13-af8b-df033a603f2a,1041
2022-10-30,2022-10-30 16:06:29,B,e4879652-81cd-4632-b2c4-64ab7bf87155,966
2022-10-30,2022-10-30 17:00:54,B,b4e86fd1-c54f-46a4-990f-d355b083d39a,1020
2022-10-30,2022-10-30 17:52:49,B,41413f84-224b-493b-97a9-1c65cb80a284,1072
2022-10-30,2022-10-30 17:31:03,B,9e3c0b16-4441-4dc0-8c88-02e548367ed4,1051
2022-10-30,2022-10-30 10:00:18,B,0f20a1b4-049e-44fa-b1e5-62da4d16a3ce,600
2022-10-30,2022-10-30 17:50:25,B,45281edd-fe05-44c3-8d31-60c46aceefd8,1070
2022-10-30,2022-10-30 23:08:13,B,7c593727-a365-4e78-9d6c-d8979f5b81cf,1388
2022-10-30,2022-10-30 09:59:56,B,aa1bd7e7-72dc-4734-9a60-100075971cfa,599
2022-10-30,2022-10-30 23:11:20,B,ccc3118b-8b39-4561-a772-c0b639a2e41c,1391
2022-10-30,2022-10-30 17:53:05,B,8e269612-e1d0-4480-b55c-a333179a9516,1073
2022-10-30,2022-10-30 17:48:18,B,5dfd7843-7787-45f4-944c-fad24f3f9adb,1068
2022-10-30,2022-10-30 17:21:02,B,b11ae370-7faf-4b01-8558-bfb06ddcc781,1041
2022-10-30,2022-10-30 00:07:14,B,6bf5dff6-e969-4ba1-8a79-30eab42418e3,7
2022-10-30,2022-10-30 12:51:03,B,dcabd215-040c-4fa6-8927-1f24caf8f100,771
2022-10-30,2022-10-30 17:51:59,B,3e2011c0-a578-4eae-be73-8f6609e18240,1071
2022-10-30,2022-10-30 11:51:06,B,ee033f96-74ed-4daa-b4ea-90c014c13cb3,711
2022-10-30,2022-10-30 12:59:15,B,c89d1adb-6e42-4e96-ae6a-0d2f32dfd919,779
2022-10-30,2022-10-30 10:09:04,B,ffe7ae25-2665-49a6-bc46-24bb028ad304,609
2022-10-30,2022-10-30 17:41:52,B,0409c328-b1a0-43ec-a1e5-85734bfb3da6,1061
2022-10-30,2022-10-30 00:17:45,B,d029df52-1e61-4367-8d8b-bda6a4cf1609,17
2022-10-30,2022-10-30 23:10:19,B,10855685-1e6f-42d4-84ca-caf851f8bd00,1390
2022-10-30,2022-10-30 18:14:05,B,b0c0599a-8539-44dd-8754-c9d5078c8d08,1094
2022-10-30,2022-10-30 20:40:59,B,aef11f6f-0865-4be0-a10c-efe5bd8fa598,1240
2022-10-30,2022-10-30 17:53:01,B,8c23f088-ed5c-4a35-9b47-1ef5fedd077c,1073
2022-10-30,2022-10-30 16:42:33,B,2472b2d2-134f-4bef-8aa4-3f4d9841f511,1002
2022-10-30,2022-10-30 17:07:08,B,98505591-d00d-4c6e-a32e-3e761db822f6,1027
2022-10-30,2022-10-30 17:07:21,B,efeef3b1-a1ea-49d1-a2f9-b37efe6d46bd,1027
2022-10-30,2022-10-30 19:29:44,B,dee9d461-72d8-449a-806a-5f7bb3071edf,1169
2022-10-30,2022-10-30 19:33:22,B,d2a78e6d-a32f-48dc-9bee-f6fe76ba5af4,1173
2022-10-30,2022-10-30 12:29:10,B,081a1077-1387-4b83-9d7d-5eeef531631f,749
2022-10-30,2022-10-30 10:22:25,B,d5be96f8-2d76-4166-a794-217ac8e87e23,622
2022-10-30,2022-10-30 15:00:54,B,28da1208-4001-43fc-b2dc-2092b0cca7ee,900
2022-10-30,2022-10-30 12:32:26,B,ddf78446-0255-4cf4-ba53-39cf0fea7fe6,752
2022-10-30,2022-10-30 14:02:13,B,4698fe29-eedd-48eb-b69c-5fd36968e4ab,842
2022-10-30,2022-10-30 21:32:54,B,e4c263a7-b331-45df-b630-171f4a3d3a2e,1292
2022-10-30,2022-10-30 16:12:58,B,0bbb52ef-0d90-408a-8a22-f9e643063549,972
2022-10-30,2022-10-30 20:46:20,B,ce771cc5-989a-45ea-9f05-305dbc26463f,1246
2022-10-30,2022-10-30 21:20:19,B,05a5b260-41c3-49b2-970d-a5e19fe436ca,1280
2022-10-30,2022-10-30 21:37:19,B,98efb6dc-8ceb-47c0-9bf1-02523b06f63f,1297
2022-10-30,2022-10-30 02:00:27,B,8717f2ea-2fea-4fa6-8df8-0488d9c46b7d,120
2022-10-30,2022-10-30 16:27:38,B,20fdbdb5-759e-4257-86c3-8da58e269716,987
2022-10-30,2022-10-30 01:54:57,B,409f9830-a1f0-4614-bfe4-1fc05c7f93ba,114
2022-10-30,2022-10-30 01:58:59,B,74695b86-87e0-4522-a6ac-e379b34211f0,118
2022-10-30,2022-10-30 16:49:32,B,4940fc23-b36d-44c1-91e2-00afa015dab5,1009
2022-10-30,2022-10-30 11:25:39,B,efc679f0-ce80-4344-ab7a-e3989392b6ff,685
2022-10-30,2022-10-30 07:51:19,B,780fd288-301f-44ba-9342-8c291f35d9a6,471
2022-10-30,2022-10-30 10:29:58,B,5c06a8cb-cdbe-4765-92e0-33add4f8b267,629
2022-10-30,2022-10-30 10:30:04,B,24096fbe-e36d-47bb-8284-b969307f2b93,630
2022-10-30,2022-10-30 08:01:26,B,8b0c2c84-36de-45ea-8eff-537d9d849396,481
2022-10-30,2022-10-30 08:01:05,B,a49182e2-dee1-4075-8f8c-71cdef0a156d,481
2022-10-30,2022-10-30 18:28:41,B,a5e457ec-61fb-48aa-a584-3c485181ee6b,1108
2022-10-30,2022-10-30 21:21:44,A,6b527b93-589f-42ad-bb29-7396c688c844,1281
2022-10-30,2022-10-30 18:28:47,B,326f23e9-1267-44f6-89a9-d081b421e6f1,1108
2022-10-30,2022-10-30 15:45:30,B,ae4464f3-cc6c-4eb8-b414-d38a43a58efa,945
2022-10-30,2022-10-30 15:01:55,B,0ee37efd-d067-49b8-895d-0ce99ebc8f5f,901
2022-10-30,2022-10-30 15:01:16,B,e14870da-7e8b-47cd-9f54-1dfe5a2f50c8,901
2022-10-30,2022-10-30 14:57:17,B,42a6969f-e5d6-4e85-a8b6-57b043994831,897
2022-10-30,2022-10-30 09:15:57,B,fb8699be-d141-41d9-bf57-d2d078921d8e,555
2022-10-30,2022-10-30 09:42:04,B,917bd514-f3b4-495e-ae78-e80218107bce,582
2022-10-30,2022-10-30 14:40:34,B,da5a3b31-440e-4d74-bcbd-20d0242e400b,880
2022-10-30,2022-10-30 14:59:39,B,3d117e33-7b2f-491f-b8f6-da3dbb8a0548,899
2022-10-30,2022-10-30 17:23:26,B,7f723478-8861-4249-85f7-02f90cdf0092,1043
2022-10-30,2022-10-30 10:38:40,A,fd20bb06-ac27-4815-8342-4ebf94cf095a,638
2022-10-30,2022-10-30 15:04:35,B,310aff0f-93b6-486f-83be-c7d1ef5f50aa,904
2022-10-30,2022-10-30 14:53:23,B,c8ba6b9b-11e7-438d-ba5e-b691846350c7,893
2022-10-30,2022-10-30 18:04:18,B,a8c0dc1c-61e2-4d23-bca2-a6792b8be638,1084
2022-10-30,2022-10-30 08:12:14,B,8f1baea0-4fa6-477c-9bc2-309930e8bac8,492
2022-10-30,2022-10-30 11:38:32,B,ad575927-5887-49e9-8ef4-dc5bf24a2962,698
2022-10-30,2022-10-30 13:54:02,B,55e0d771-d8f1-4fc9-832d-be0a92cbf260,834
2022-10-30,2022-10-30 11:38:28,B,78147229-802b-4166-9699-8b0304622176,698
2022-10-30,2022-10-30 12:14:29,B,9076957b-9ba1-41f0-a6a1-316dbc61a6f7,734
2022-10-30,2022-10-30 21:11:55,B,69b37624-9573-4fa9-96b8-1a450293c088,1271
2022-10-30,2022-10-30 16:51:05,B,91b3723a-f128-4dd0-986e-9a12d3853cdc,1011
2022-10-30,2022-10-30 16:56:28,B,3886c135-c70f-4564-a7ab-ca689f45d895,1016
2022-10-30,2022-10-30 17:23:14,B,a57c7d5f-db51-4a07-8428-613408ae7fe8,1043
2022-10-30,2022-10-30 16:12:45,B,9e10b9a7-797f-441e-a6cf-5897866ca71e,972
2022-10-30,2022-10-30 19:27:46,B,5e656e09-adc1-477e-ace0-0adc9ae84c0e,1167
2022-10-30,2022-10-30 11:07:20,B,b8709dbf-e4b6-48e7-9746-1aa27fa8ad07,667
2022-10-30,2022-10-30 17:40:47,B,57d215e3-a0ff-4430-b8e9-44c9b6a1b192,1060
2022-10-30,2022-10-30 11:03:18,B,046e76fd-eb37-4555-a4e1-7f9384fa24d5,663
2022-10-30,2022-10-30 11:19:25,B,5bb1b79d-080a-43b4-8bff-013e5e8989a4,679
2022-10-30,2022-10-30 19:11:35,B,d6defae1-a832-4b75-b052-b10456ef5f19,1151
2022-10-30,2022-10-30 10:42:40,B,a39f1e62-33d9-4b63-9750-af5a4fd967c1,642
2022-10-30,2022-10-30 11:16:11,B,8339e02c-0c6b-4155-8ee4-ab8a02acdeff,676
2022-10-30,2022-10-30 11:00:36,B,db6ffb9f-5fa2-407a-97ad-556a3dde17d5,660
2022-10-30,2022-10-30 19:50:50,B,48f43982-4002-4834-a936-60e91970ba9d,1190
2022-10-30,2022-10-30 16:49:50,B,3c3e289a-5cff-4a23-b3e2-15b84cb773d0,1009
2022-10-30,2022-10-30 15:59:03,B,05781d86-0eaa-4da1-aa84-9b76124d9de8,959
2022-10-30,2022-10-30 10:29:05,B,7d7741d1-063c-418c-a36e-ad88b323b94f,629
2022-10-30,2022-10-30 11:43:28,B,6e6b1668-d7fb-4ec8-af66-ff6f3cd75c35,703
2022-10-30,2022-10-30 12:19:22,B,ae117985-9215-4f37-989c-f25c25c0be50,739
2022-10-30,2022-10-30 21:30:19,B,90c71d06-6f2d-4602-9d47-527bd7c52799,1290
2022-10-30,2022-10-30 17:28:57,B,5e92b76c-d4ae-47b9-9182-5da0e480ce13,1048
2022-10-30,2022-10-30 17:12:42,B,2caa9951-2000-40bf-875f-3bf2ee55e964,1032
2022-10-30,2022-10-30 15:32:37,B,b1700579-982a-421f-8f94-46771473578e,932
2022-10-30,2022-10-30 09:53:33,B,c2ac6341-63df-48a6-9bcd-b1b7a3d4450b,593
2022-10-30,2022-10-30 09:58:19,B,c2c35508-c9d5-486e-aa4c-55f6d5276cc7,598
2022-10-30,2022-10-30 23:06:50,B,d99a3351-544b-4958-b208-f58927211e37,1386
2022-10-30,2022-10-30 18:34:55,B,681bf150-e9e9-428b-854e-e0dcf6fb07b9,1114
2022-10-30,2022-10-30 12:53:14,B,80b217fb-d1ec-4495-8351-6b7efff853d2,773
2022-10-30,2022-10-30 18:14:39,B,c3bcd0b8-cefe-4a09-9f65-e0fbb34e9889,1094
2022-10-30,2022-10-30 14:04:44,B,51349324-1233-4689-bdab-317cb6e1d401,844
2022-10-30,2022-10-30 17:37:27,B,7905523a-2cc0-475e-b87f-8554f7953009,1057
2022-10-30,2022-10-30 19:11:54,B,d86802f7-5e89-4f20-b5f6-a718d9811bfa,1151
2022-10-30,2022-10-30 13:11:09,B,a44b8bf4-50c6-4567-b82a-d79787851da7,791
2022-10-30,2022-10-30 17:23:54,B,6ac2cc98-599e-4a3d-bef8-b54716240782,1043
2022-10-30,2022-10-30 17:45:46,B,cc4b1b59-42dc-43d6-b0e8-a72dc8dfc745,1065
2022-10-30,2022-10-30 17:46:36,B,772f00b0-2fdd-4d6c-b50d-6f29b36f3d4e,1066
2022-10-30,2022-10-30 11:42:20,B,3085bca8-3b7a-47b4-b76f-3ff8893a7ed1,702
2022-10-30,2022-10-30 21:39:46,B,96a694fc-835b-4b82-afbe-9acef95d11b0,1299
2022-10-30,2022-10-30 05:13:41,B,c3490545-28fa-4f55-bba9-fde00e7119d7,313
2022-10-30,2022-10-30 17:44:19,B,a9d6e0a0-cc6b-41be-bdd6-90a06e56ed3e,1064
2022-10-30,2022-10-30 11:42:24,B,749624f6-1255-4027-9856-dc49231075e0,702
2022-10-30,2022-10-30 18:03:46,B,e07fa8ce-3e33-4892-b75f-35923a9798ee,1083
2022-10-30,2022-10-30 18:34:47,B,71559279-a0d8-48f4-b42e-b541b25620b1,1114
2022-10-30,2022-10-30 11:26:55,B,4599b9a4-198e-4def-bc64-32ff3e93e0b0,686
2022-10-30,2022-10-30 17:22:37,B,ac58187e-963d-4e96-83d8-bd350dacf9bc,1042
2022-10-30,2022-10-30 16:05:29,B,21831b41-d528-49f3-ac0e-a8b948efa9ec,965
2022-10-30,2022-10-30 13:42:21,B,90866ff0-37f6-4a0c-a78b-1ee8b9c90c09,822
2022-10-30,2022-10-30 10:10:21,B,52bd78db-ea17-4b98-8032-61f0776171f8,610
2022-10-30,2022-10-30 17:56:23,B,ad6b5460-7c6b-4a2e-a13a-02716fccbd9b,1076
2022-10-30,2022-10-30 11:04:38,B,8c7df6a1-eaad-4204-a3bf-8cab16a4aca3,664
2022-10-30,2022-10-30 15:24:42,B,58d15fda-f5b4-4dae-985b-2831a8f9b6d9,924
2022-10-30,2022-10-30 13:42:56,B,c5e7dcdf-5d95-4507-9124-4b240037999c,822
2022-10-30,2022-10-30 21:01:15,B,5f0ee151-9ba1-429c-bd22-e70f7c33b486,1261
2022-10-30,2022-10-30 11:18:32,B,bdd344ff-2933-4f48-83c8-239c38e20a18,678
2022-10-30,2022-10-30 11:16:27,B,afd08d92-15a0-4232-a708-0071691d5f86,676
2022-10-30,2022-10-30 11:21:12,B,e1db2af2-80a2-4d98-85ec-0ab2470e969b,681
2022-10-30,2022-10-30 11:20:21,B,7c94bf7c-3202-4ab5-91b1-573da0630f1e,680
2022-10-30,2022-10-30 11:20:38,B,3b2338ee-fdf7-4b07-b764-b436d9208c35,680
2022-10-30,2022-10-30 11:18:41,B,ccd7ebd8-1f26-40d2-b780-8783c23503b9,678
2022-10-30,2022-10-30 11:20:48,B,0323ef8c-effe-4697-b93c-ecea94431254,680
2022-10-30,2022-10-30 23:37:05,B,a4be61ab-1610-4bc2-b3b7-529884e598b8,1417
2022-10-30,2022-10-30 23:44:26,B,f6c67b2b-d327-4043-8c1d-f84f0e7f837b,1424
2022-10-30,2022-10-30 23:41:19,B,5833c046-36a2-4d48-aa4f-a619ac852cf7,1421
2022-10-30,2022-10-30 21:06:02,B,742a34f3-cc5b-4532-a665-9d9cda96d545,1266
2022-10-30,2022-10-30 13:20:19,B,4b7c3152-fc75-4113-80e0-54b56b9b86c6,800
2022-10-30,2022-10-30 13:52:59,B,72ed982d-4316-4698-aa34-38f6783e37da,832
2022-10-30,2022-10-30 08:29:58,B,ac9c2cb2-4241-4191-b15e-b7a901beef20,509
2022-10-30,2022-10-30 07:56:38,B,4ccba52a-bc48-44e9-af8b-4bb967ab3547,476
2022-10-30,2022-10-30 13:00:53,B,f4c957c8-41ec-4565-9053-b4f502d0fb98,780
2022-10-30,2022-10-30 07:31:52,B,922d445e-900c-404a-86e5-c4d6461c5415,451
2022-10-30,2022-10-30 07:31:49,B,2d17bb8d-55fd-49b0-9c7d-f9c7893b0ff4,451
2022-10-30,2022-10-30 00:21:06,B,25ad2197-723c-40d8-ae00-1f10c2f1677b,21
2022-10-30,2022-10-30 11:27:23,B,c682e85d-bc29-4aec-8957-854bc1d54993,687
2022-10-30,2022-10-30 10:57:54,B,315ab8fe-cb9e-4ca6-9f5c-29a5b3cff9a3,657
2022-10-30,2022-10-30 16:09:02,B,625eb133-02b5-453a-ad4b-b12ffde7ff3c,969
2022-10-30,2022-10-30 11:58:01,B,a27b8bc2-6e37-4279-8e4a-3fe37c602016,718
2022-10-30,2022-10-30 12:55:14,B,edc52319-3feb-4e72-be4a-733e516372ed,775
2022-10-30,2022-10-30 11:33:50,B,fd7ff4dd-9299-428e-ab1d-db2e73b4ccb9,693
2022-10-30,2022-10-30 17:53:00,B,488867c4-53f6-4694-8639-173856b9ed9e,1073
2022-10-30,2022-10-30 17:35:52,B,53fb0c56-c20a-4c01-ad43-0cacc0e5fa54,1055
2022-10-30,2022-10-30 13:09:08,B,1c0c8509-c0d2-45e6-82eb-52b04aeecda7,789
2022-10-30,2022-10-30 13:01:29,B,7836f9b7-312f-401d-b84b-de31463c0304,781
2022-10-30,2022-10-30 22:21:19,B,822bfa87-8784-439f-a79a-c50cc37bdc10,1341
2022-10-30,2022-10-30 19:02:47,B,6f314e57-a056-4688-b1f4-e07f706a6ec9,1142
2022-10-30,2022-10-30 14:20:29,B,387edf0a-1846-4c80-8159-d4aaa812f391,860
